1652803939.3963501;buy;['age', 'two', 'mix', 'rub', 'bus', 'buy'];6;3;True
1652803939.4890404;bag;['sea', 'tax', 'can', 'raw', 'pay', 'dad', 'bag'];7;3;True
1652803939.5853927;low;['eat', 'fix', 'cow', 'low'];4;3;True
1652803939.6750982;big;['sea', 'bit', 'big'];3;3;True
1652803939.7811072;due;['eat', 'ice', 'eye', 'she', 'fee', 'due'];6;3;True
1652803939.868058;try;['ear', 'try'];2;3;True
1652803939.9586828;red;['tea', 'pen', 'leg', 'key', 'sex', 'red'];6;3;True
1652803940.0400167;son;['tea', 'kid', 'pop', 'log', 'cow', 'boy', 'son'];7;3;True
1652803940.1308277;mud;['sea', 'top', 'bid', 'mud'];4;3;True
1652803940.228231;dig;['eat', 'lip', 'big', 'dig'];4;3;True
1652803940.307802;let;['eat', 'bet', 'set', 'net', 'let'];5;3;True
1652803940.3989682;map;['sea', 'act', 'bag', 'war', 'day', 'map'];6;3;True
1652803940.4882433;way;['age', 'hat', 'law', 'war', 'way'];5;3;True
1652803940.58606;tie;['sea', 'egg', 'pie', 'lie', 'tie'];5;3;True
1652803940.685121;pie;['age', 'toe', 'pie'];3;3;True
1652803940.8065786;ask;['eat', 'bar', 'day', 'law', 'ask'];5;3;True
1652803941.140113;rub;['age', 'cut', 'buy', 'rub'];4;3;True
1652803941.3255625;bid;['tea', 'low', 'sir', 'mix', 'big', 'bid'];6;3;True
1652803941.515638;pie;['ear', 'end', 'tie', 'lie', 'pie'];5;3;True
1652803941.6729681;few;['eat', 'one', 'pie', 'she', 'few'];5;3;True
1652803941.7771075;row;['eat', 'pin', 'cow', 'low', 'row'];5;3;True
1652803941.8703766;boy;['age', 'pot', 'low', 'son', 'you', 'boy'];6;3;True
1652803941.9689918;toe;['eat', 'net', 'tie', 'toe'];4;3;True
1652803942.058609;fly;['ear', 'put', 'log', 'fly'];4;3;True
1652803942.1534178;rip;['ear', 'try', 'row', 'rip'];4;3;True
1652803942.248274;bag;['age', 'gap', 'gas', 'bag'];4;3;True
1652803942.3358946;egg;['sea', 'key', 'web', 'end', 'egg'];5;3;True
1652803942.4309802;war;['age', 'can', 'bar', 'war'];4;3;True
1652803942.5303574;eat;['sea', 'age', 'ear', 'eat'];4;3;True
1652803942.6229866;man;['tea', 'gap', 'raw', 'lay', 'man'];5;3;True
1652803942.7087562;job;['ear', 'top', 'god', 'you', 'cow', 'mom', 'son'];7;3;False
1652803942.801322;win;['ear', 'bit', 'mix', 'dig', 'pin', 'win'];6;3;True
1652803942.886506;way;['sea', 'way'];2;3;True
1652803942.9779093;bus;['ear', 'top', 'fix', 'bug', 'bus'];5;3;True
1652803943.0631957;web;['age', 'ice', 'set', 'red', 'key', 'web'];6;3;True
1652803943.1550932;eye;['eat', 'end', 'eye'];3;3;True
1652803943.250775;cry;['tea', 'rip', 'row', 'rub', 'cry'];5;3;True
1652803943.3454268;boy;['sea', 'bit', 'boy'];3;3;True
1652803943.438735;red;['tea', 'web', 'sex', 'red'];4;3;True
1652803943.5300217;tax;['sea', 'fan', 'gap', 'lab', 'tax'];5;3;True
1652803943.614955;bar;['tea', 'car', 'bar'];3;3;True
1652803943.7189531;toe;['age', 'tie', 'toe'];3;3;True
1652803943.8173776;act;['ear', 'ask', 'act'];3;3;True
1652803943.9012406;two;['eat', 'put', 'two'];3;3;True
1652803943.9978626;man;['tea', 'bag', 'lay', 'dad', 'man'];5;3;True
1652803944.0946193;mud;['tea', 'pin', 'box', 'mud'];4;3;True
1652803944.1969438;map;['tea', 'man', 'map'];3;3;True
1652803944.2930453;mom;['age', 'cut', 'box', 'low', 'son', 'mom'];6;3;True
1652803944.3943002;eye;['ear', 'end', 'eye'];3;3;True
1652803944.493332;lay;['tea', 'day', 'way', 'pay', 'lay'];5;3;True
1652803944.5906348;due;['age', 'fee', 'due'];3;3;True
1652803944.6913404;bug;['ear', 'pot', 'kid', 'bug'];4;3;True
1652803944.7750964;fix;['eat', 'kid', 'win', 'sir', 'big', 'oil', 'fix'];7;3;True
1652803944.8618658;rub;['tea', 'son', 'kid', 'buy', 'bug', 'rub'];6;3;True
1652803944.9538002;log;['eat', 'kid', 'mom', 'you', 'box', 'cow', 'son'];7;3;False
1652803945.046659;sad;['sea', 'sad'];2;3;True
1652803945.1446528;lab;['ear', 'can', 'bad', 'bat', 'lab'];5;3;True
1652803945.2460392;sir;['age', 'tip', 'oil', 'sir'];4;3;True
1652803945.3335152;bug;['ear', 'tip', 'box', 'bug'];4;3;True
1652803945.432172;mom;['ear', 'top', 'god', 'son', 'box', 'low', 'mom'];7;3;True
1652803945.5456583;man;['ear', 'dad', 'cap', 'lab', 'fat', 'man'];6;3;True
1652803945.635427;law;['age', 'law'];2;3;True
1652803945.730702;man;['age', 'ask', 'art', 'bad', 'way', 'fan', 'can'];7;3;False
1652803945.8199658;set;['sea', 'sex', 'set'];3;3;True
1652803945.9085174;fly;['ear', 'pot', 'fix', 'fun', 'fly'];5;3;True
1652803945.9938102;box;['sea', 'two', 'mom', 'boy', 'box'];5;3;True
1652803946.0827386;god;['age', 'god'];2;3;True
1652803946.1762462;use;['sea', 'she', 'use'];3;3;True
1652803946.2680576;ice;['sea', 'eye', 'one', 'ice'];4;3;True
1652803946.3538847;tip;['ear', 'hit', 'bit', 'tip'];4;3;True
1652803946.449618;raw;['age', 'lab', 'war', 'raw'];4;3;True
1652803946.5402076;she;['sea', 'sex', 'she'];3;3;True
1652803946.6365507;guy;['age', 'log', 'dig', 'bug', 'guy'];5;3;True
1652803946.7313945;ask;['sea', 'sad', 'gas', 'ask'];4;3;True
1652803946.8410542;two;['sea', 'two'];2;3;True
1652803946.9446478;hat;['tea', 'tax', 'bat', 'cat', 'fat', 'hat'];6;3;True
1652803947.039676;top;['ear', 'tip', 'top'];3;3;True
1652803947.1268501;war;['ear', 'war'];2;3;True
1652803947.2258732;box;['eat', 'dig', 'boy', 'box'];4;3;True
1652803947.3239663;fat;['sea', 'lay', 'fat'];3;3;True
1652803947.425607;egg;['tea', 'sex', 'web', 'ice', 'one', 'eye', 'egg'];7;3;True
1652803947.5254917;key;['age', 'sex', 'fee', 'key'];4;3;True
1652803947.6062078;lay;['eat', 'map', 'can', 'sad', 'war', 'lab', 'lay'];7;3;True
1652803947.7075188;bit;['ear', 'top', 'cut', 'bit'];4;3;True
1652803947.8017383;plan;['meat', 'road', 'plan'];3;4;True
1652803947.8934255;wave;['deal', 'make', 'pace', 'wave'];4;4;True
1652803947.9841928;pipe;['neat', 'size', 'wife', 'rice', 'pipe'];5;4;True
1652803948.0648787;look;['year', 'pool', 'look'];3;4;True
1652803948.1556525;drag;['case', 'wait', 'lady', 'dark', 'drag'];5;4;True
1652803948.2575197;east;['wear', 'gate', 'hate', 'date', 'tale', 'mate', 'east'];7;4;True
1652803948.3467798;pool;['lake', 'lift', 'pool'];3;4;True
1652803948.433339;wake;['gear', 'sale', 'date', 'cake', 'wake'];5;4;True
1652803948.5266654;sink;['male', 'soup', 'skin', 'sink'];4;4;True
1652803948.623558;file;['fear', 'fuel', 'feel', 'file'];4;4;True
1652803948.709277;talk;['wake', 'dark', 'pack', 'talk'];4;4;True
1652803948.8042057;shot;['wear', 'tool', 'stop', 'shot'];4;4;True
1652803948.8978314;ball;['rate', 'lady', 'mall', 'fall', 'call', 'hall', 'ball'];7;4;True
1652803948.9942052;menu;['lake', 'mine', 'menu'];3;4;True
1652803949.0915499;mode;['face', 'knee', 'rule', 'size', 'home', 'move', 'mode'];7;4;True
1652803949.1943927;hire;['fear', 'rent', 'crew', 'beer', 'rise', 'ride', 'hire'];7;4;True
1652803949.279943;ride;['year', 'rent', 'ride'];3;4;True
1652803949.365515;loan;['dare', 'pain', 'loan'];3;4;True
1652803949.4608688;bite;['dare', 'bone', 'blue', 'bite'];4;4;True
1652803949.5570667;boat;['wear', 'loan', 'boat'];3;4;True
1652803949.6564832;gene;['ease', 'life', 'move', 'gene'];4;4;True
1652803949.7595322;life;['dead', 'hire', 'wife', 'life'];4;4;True
1652803949.8496509;duty;['wave', 'roll', 'disk', 'duty'];4;4;True
1652803949.9491394;word;['lake', 'boss', 'town', 'word'];4;4;True
1652803950.0485716;beer;['hate', 'wine', 'love', 'user', 'beer'];5;4;True
1652803950.1407347;wife;['safe', 'wife'];2;4;True
1652803950.2426107;code;['make', 'side', 'code'];3;4;True
1652803950.3322086;read;['idea', 'deal', 'read'];3;4;True
1652803950.4270499;read;['bear', 'dear', 'read'];3;4;True
1652803950.5211964;tell;['case', 'bend', 'help', 'tell'];4;4;True
1652803950.6175137;most;['meat', 'most'];2;4;True
1652803950.7076125;game;['page', 'gate', 'game'];3;4;True
1652803950.8041062;flow;['dear', 'loss', 'blow', 'flow'];4;4;True
1652803950.897923;beat;['dear', 'team', 'seat', 'beat'];4;4;True
1652803950.9918196;step;['wave', 'file', 'hope', 'keep', 'deep', 'step'];6;4;True
1652803951.0810347;lake;['wave', 'safe', 'bake', 'make', 'cake', 'lake'];6;4;True
1652803951.1821005;race;['peak', 'heat', 'exam', 'save', 'face', 'race'];6;4;True
1652803951.2706156;text;['tear', 'text'];2;4;True
1652803951.3590055;miss;['base', 'list', 'kiss', 'miss'];4;4;True
1652803951.4611685;tale;['heat', 'east', 'gate', 'rate', 'date', 'mate', 'tale'];7;4;True
1652803951.5560608;size;['save', 'shoe', 'site', 'side', 'size'];5;4;True
1652803951.6558235;deal;['fear', 'heat', 'peak', 'deal'];4;4;True
1652803951.7419717;fuel;['name', 'hole', 'life', 'self', 'feel', 'fuel'];6;4;True
1652803951.834812;bite;['read', 'mess', 'poet', 'tell', 'text', 'bite'];6;4;True
1652803951.9321477;head;['sale', 'tear', 'peak', 'head'];4;4;True
1652803952.037687;base;['idea', 'face', 'make', 'tale', 'ease', 'base'];6;4;True
1652803952.1340072;bend;['head', 'feed', 'bend'];3;4;True
1652803952.2322521;diet;['seat', 'debt', 'diet'];3;4;True
1652803952.3195593;cash;['lake', 'band', 'path', 'wash', 'cash'];5;4;True
1652803952.4278333;cost;['make', 'bill', 'roof', 'host', 'cost'];5;4;True
1652803952.517664;lock;['hate', 'soil', 'roll', 'gold', 'lock'];5;4;True
1652803952.6170235;boot;['safe', 'pool', 'good', 'room', 'hook', 'boot'];6;4;True
1652803952.7211475;ball;['wake', 'lady', 'half', 'salt', 'call', 'ball'];6;4;True
1652803952.825974;boat;['beat', 'boat'];2;4;True
1652803952.9117255;bell;['safe', 'bone', 'bell'];3;4;True
1652803953.0059805;band;['fear', 'coat', 'gain', 'sand', 'land', 'hand', 'band'];7;4;True
1652803953.1052532;pick;['face', 'lock', 'pick'];3;4;True
1652803953.2155259;heat;['fear', 'dead', 'meal', 'beat', 'heat'];5;4;True
1652803953.308377;will;['beat', 'flow', 'will'];3;4;True
1652803953.4005642;pain;['cake', 'hand', 'pain'];3;4;True
1652803953.490852;book;['dead', 'club', 'book'];3;4;True
1652803953.5810044;ride;['lead', 'debt', 'deep', 'hide', 'ride'];5;4;True
1652803953.6796234;goal;['dead', 'star', 'plan', 'goal'];4;4;True
1652803953.7840114;jump;['gate', 'flow', 'pick', 'push', 'dump', 'jump'];6;4;True
1652803953.879154;good;['exam', 'bowl', 'rock', 'food', 'good'];5;4;True
1652803953.9698694;wear;['meat', 'year', 'fear', 'gear', 'wear'];5;4;True
1652803954.0588138;hall;['tale', 'call', 'wall', 'ball', 'hall'];5;4;True
1652803954.1543932;kiss;['save', 'slip', 'suit', 'skin', 'risk', 'disk', 'kiss'];7;4;True
1652803954.2489233;cold;['bake', 'loss', 'golf', 'roll', 'hold', 'cold'];6;4;True
1652803954.343138;hell;['exam', 'bell', 'hell'];3;4;True
1652803954.4376137;girl;['beat', 'film', 'kill', 'will', 'girl'];5;4;True
1652803954.53143;boot;['cake', 'loss', 'foot', 'boot'];4;4;True
1652803954.6216924;look;['safe', 'roll', 'lock', 'look'];4;4;True
1652803954.718721;date;['area', 'pace', 'wake', 'mate', 'hate', 'date'];6;4;True
1652803954.811033;zone;['tale', 'hire', 'move', 'zone'];4;4;True
1652803954.903009;desk;['meat', 'desk'];2;4;True
1652803955.0058804;ring;['face', 'pull', 'boss', 'wind', 'ring'];5;4;True
1652803955.1097822;tank;['male', 'band', 'hang', 'tank'];4;4;True
1652803955.2097192;sick;['read', 'pull', 'snow', 'sick'];4;4;True
1652803955.3045685;slip;['pace', 'pool', 'pull', 'slip'];4;4;True
1652803955.4087942;wait;['team', 'coat', 'past', 'wait'];4;4;True
1652803955.5148587;band;['east', 'hall', 'bank', 'band'];4;4;True
1652803955.610394;blue;['sale', 'love', 'life', 'blue'];4;4;True
1652803955.7040474;deep;['area', 'meet', 'week', 'feed', 'deep'];5;4;True
1652803955.807993;user;['fear', 'user'];2;4;True
1652803955.9030206;foot;['neat', 'list', 'foot'];3;4;True
1652803955.9967902;shop;['deal', 'most', 'sock', 'snow', 'shop'];5;4;True
1652803956.0842068;tour;['seat', 'lift', 'town', 'tour'];4;4;True
1652803956.1794865;fire;['care', 'fire'];2;4;True
1652803956.2736301;blue;['base', 'blue'];2;4;True
1652803956.381817;wish;['exam', 'will', 'wind', 'wish'];4;4;True
1652803956.481795;king;['lake', 'work', 'disk', 'kick', 'king'];5;4;True
1652803956.580536;draw;['heat', 'glad', 'road', 'draw'];4;4;True
1652803956.6726558;park;['lake', 'tank', 'park'];3;4;True
1652803956.7643769;glad;['dear', 'glad'];2;4;True
1652803956.854146;beer;['make', 'ride', 'crew', 'beer'];4;4;True
1652803956.949597;rule;['rate', 'ride', 'rope', 'rule'];4;4;True
1652803957.049263;film;['name', 'film'];2;4;True
1652803957.1457727;gold;['dare', 'cold', 'gold'];3;4;True
1652803957.2546053;join;['head', 'golf', 'soup', 'town', 'join'];5;4;True
1652803957.3667026;chest;['delay', 'offer', 'sense', 'guess', 'chest'];5;5;True
1652803957.468066;issue;['beach', 'spite', 'smile', 'noise', 'issue'];5;5;True
1652803957.5622735;topic;['steal', 'north', 'topic'];3;5;True
1652803957.667353;broad;['shake', 'award', 'guard', 'board', 'broad'];5;5;True
1652803957.7699437;match;['phase', 'match'];2;5;True
1652803957.8609838;taste;['shake', 'taste'];2;5;True
1652803957.9679286;house;['layer', 'issue', 'house'];3;5;True
1652803958.0710294;phase;['share', 'shake', 'shame', 'shape', 'phase'];5;5;True
1652803958.1747448;drive;['layer', 'curve', 'nerve', 'drive'];4;5;True
1652803958.269402;drive;['image', 'voice', 'drive'];3;5;True
1652803958.3686073;other;['frame', 'drive', 'green', 'screw', 'other'];5;5;True
1652803958.4636383;steak;['cause', 'share', 'state', 'steal', 'steak'];5;5;True
1652803958.5604146;other;['taste', 'quiet', 'towel', 'other'];4;5;True
1652803958.6762788;screw;['steal', 'shine', 'serve', 'screw'];4;5;True
1652803958.7759023;peace;['image', 'plane', 'phase', 'peace'];4;5;True
1652803958.878141;heavy;['raise', 'plane', 'teach', 'heavy'];4;5;True
1652803958.9760327;laugh;['brave', 'chain', 'laugh'];3;5;True
1652803959.0704143;photo;['essay', 'motor', 'doubt', 'photo'];4;5;True
1652803959.1736171;shape;['pause', 'shape'];2;5;True
1652803959.2663238;royal;['layer', 'royal'];2;5;True
1652803959.3684072;storm;['shape', 'story', 'storm'];3;5;True
1652803959.4646904;scene;['treat', 'smell', 'spend', 'scene'];4;5;True
1652803959.5830386;motor;['delay', 'cross', 'rough', 'motor'];4;5;True
1652803959.6927235;front;['anger', 'brown', 'front'];3;5;True
1652803959.8445303;guess;['state', 'dress', 'guess'];3;5;True
1652803959.9927423;great;['essay', 'equal', 'bread', 'treat', 'great'];5;5;True
1652803960.1075428;juice;['earth', 'money', 'speed', 'level', 'juice'];5;5;True
1652803960.2421396;hello;['share', 'phone', 'whole', 'hello'];4;5;True
1652803960.3554592;birth;['raise', 'drink', 'birth'];3;5;True
1652803960.477511;twist;['scale', 'strip', 'visit', 'twist'];4;5;True
1652803960.580302;sport;['bread', 'worth', 'story', 'sport'];4;5;True
1652803960.6940258;north;['water', 'story', 'court', 'north'];4;5;True
1652803960.7929285;title;['image', 'juice', 'drive', 'noise', 'white', 'title'];6;5;True
1652803960.8847148;stock;['grade', 'mouth', 'joint', 'stock'];4;5;True
1652803960.987242;today;['ideal', 'broad', 'today'];3;5;True
1652803961.088589;cloud;['space', 'truck', 'cloud'];3;5;True
1652803961.1855807;count;['dance', 'count'];2;5;True
1652803961.2819822;tower;['value', 'sweet', 'tower'];3;5;True
1652803961.3772664;buddy;['trade', 'buddy'];2;5;True
1652803961.4796295;storm;['paper', 'worth', 'court', 'story', 'storm'];5;5;True
1652803961.5805259;march;['value', 'panic', 'watch', 'march'];4;5;True
1652803961.6927006;bunch;['leave', 'print', 'bonus', 'bunch'];4;5;True
1652803961.7854805;point;['state', 'court', 'point'];3;5;True
1652803961.879583;great;['share', 'great'];2;5;True
1652803961.9723713;draft;['great', 'craft', 'draft'];3;5;True
1652803962.064269;spite;['earth', 'spite'];2;5;True
1652803962.157472;dress;['scale', 'nurse', 'press', 'dress'];4;5;True
1652803962.2718527;movie;['heart', 'guess', 'piece', 'movie'];4;5;True
1652803962.4041991;nasty;['paper', 'watch', 'nasty'];3;5;True
1652803962.5273466;reach;['cream', 'reach'];2;5;True
1652803962.6498075;smile;['shake', 'score', 'smile'];3;5;True
1652803962.7673695;pause;['raise', 'cause', 'pause'];3;5;True
1652803962.8834877;shine;['aside', 'shine'];2;5;True
1652803963.0252175;clock;['scale', 'clock'];2;5;True
1652803963.1776495;nasty;['cream', 'nasty'];2;5;True
1652803963.314049;point;['agent', 'print', 'point'];3;5;True
1652803963.474839;human;['state', 'broad', 'human'];3;5;True
1652803963.591369;craft;['plane', 'board', 'crash', 'crack', 'crazy', 'craft'];6;5;True
1652803963.707033;grass;['state', 'crash', 'grass'];3;5;True
1652803963.8148997;stage;['death', 'state', 'stage'];3;5;True
1652803963.9575672;reach;['ideal', 'great', 'cream', 'reach'];4;5;True
1652803964.1164732;offer;['aside', 'reply', 'owner', 'other', 'offer'];5;5;True
1652803964.2972083;might;['cause', 'world', 'might'];3;5;True
1652803964.420942;plane;['abuse', 'range', 'plane'];3;5;True
1652803964.528874;dance;['layer', 'pause', 'dance'];3;5;True
1652803964.6305318;glass;['break', 'today', 'usual', 'glass'];4;5;True
1652803964.7524605;match;['metal', 'match'];2;5;True
1652803964.8646748;pound;['cable', 'rough', 'sound', 'pound'];4;5;True
1652803964.960191;swing;['water', 'swing'];2;5;True
1652803965.074886;crack;['media', 'blank', 'track', 'crack'];4;5;True
1652803965.1899502;blank;['space', 'alarm', 'blank'];3;5;True
1652803965.289139;block;['cable', 'block'];2;5;True
1652803965.394654;stock;['equal', 'minor', 'tooth', 'stock'];4;5;True
1652803965.4992983;dance;['reach', 'peace', 'dance'];3;5;True
1652803965.591571;hurry;['abuse', 'drunk', 'hurry'];3;5;True
1652803965.6869192;state;['cream', 'plate', 'state'];3;5;True
1652803965.78867;store;['space', 'serve', 'store'];3;5;True
1652803965.88057;noise;['steal', 'scene', 'noise'];3;5;True
1652803965.9749804;ideal;['bread', 'ideal'];2;5;True
1652803966.0728767;issue;['water', 'shine', 'slide', 'issue'];4;5;True
1652803966.163457;shirt;['aside', 'skirt', 'shirt'];3;5;True
1652803966.277332;voice;['trade', 'smoke', 'whole', 'voice'];4;5;True
1652803966.3825579;queen;['earth', 'glove', 'juice', 'queen'];4;5;True
1652803966.482786;reach;['shape', 'heart', 'reach'];3;5;True
1652803966.585601;shine;['value', 'prize', 'white', 'shine'];4;5;True
1652803966.6878352;glass;['shake', 'class', 'glass'];3;5;True
1652803966.7897398;chain;['reach', 'coach', 'chain'];3;5;True
1652803966.8894525;catch;['cream', 'coach', 'catch'];3;5;True
1652803966.9868078;trust;['treat', 'trust'];2;5;True
1652803967.0716171;bench;['space', 'check', 'bench'];3;5;True
1652803967.1586912;raise;['raise'];1;5;True
1652803967.259407;topic;['value', 'proof', 'photo', 'topic'];4;5;True
1652803967.3609195;might;['bread', 'visit', 'might'];3;5;True
1652803967.4573376;agent;['shake', 'trade', 'plate', 'agent'];4;5;True
1652803967.5541697;smell;['teach', 'serve', 'sense', 'spell', 'smell'];5;5;True
1652803967.6344192;video;['treat', 'being', 'slide', 'video'];4;5;True
1652803967.7212377;broad;['earth', 'spray', 'broad'];3;5;True
1652803967.805711;brave;['brave'];1;5;True
1652803967.886352;steak;['table', 'teach', 'great', 'steak'];4;5;True
1652803967.9734366;carry;['steak', 'award', 'alarm', 'carry'];4;5;True
1652803968.0614765;cancer;['bother', 'ladder', 'manner', 'cancer'];4;6;True
1652803968.1517897;people;['dealer', 'yellow', 'lesson', 'people'];4;6;True
1652803968.2389667;health;['finger', 'tackle', 'stable', 'wealth', 'health'];5;6;True
1652803968.3314197;mirror;['memory', 'mirror'];2;6;True
1652803968.4312685;yellow;['member', 'yellow'];2;6;True
1652803968.5705693;extent;['worker', 'tennis', 'length', 'extent'];4;6;True
1652803968.7097511;sector;['winter', 'sector'];2;6;True
1652803968.984534;league;['dinner', 'health', 'league'];3;6;True
1652803969.144325;invite;['flower', 'active', 'invite'];3;6;True
1652803969.2730327;double;['cancer', 'mobile', 'bottle', 'double'];4;6;True
1652803969.375402;basket;['travel', 'basket'];2;6;True
